emotion,pixels,Usage
6,imagesFer/931.png,Training
0,imagesFer/932.png,Training
4,imagesFer/933.png,Training
4,imagesFer/934.png,Training
0,imagesFer/935.png,Training
6,imagesFer/936.png,Training
6,imagesFer/937.png,Training
0,imagesFer/938.png,Training
4,imagesFer/939.png,Training
2,imagesFer/940.png,Training
2,imagesFer/941.png,Training
3,imagesFer/942.png,Training
3,imagesFer/943.png,Training
4,imagesFer/944.png,Training
6,imagesFer/945.png,Training
0,imagesFer/946.png,Training
5,imagesFer/947.png,Training
3,imagesFer/948.png,Training
2,imagesFer/949.png,Training
0,imagesFer/950.png,Training
3,imagesFer/951.png,Training
6,imagesFer/952.png,Training
4,imagesFer/953.png,Training
2,imagesFer/954.png,Training
4,imagesFer/955.png,Training
6,imagesFer/956.png,Training
4,imagesFer/957.png,Training
6,imagesFer/958.png,Training
2,imagesFer/959.png,Training
5,imagesFer/960.png,Training
0,imagesFer/961.png,Training
0,imagesFer/962.png,Training
0,imagesFer/963.png,Training
5,imagesFer/964.png,Training
0,imagesFer/965.png,Training
0,imagesFer/966.png,Training
6,imagesFer/967.png,Training
3,imagesFer/968.png,Training
3,imagesFer/969.png,Training
6,imagesFer/970.png,Training
0,imagesFer/971.png,Training
5,imagesFer/972.png,Training
3,imagesFer/973.png,Training
0,imagesFer/974.png,Training
6,imagesFer/975.png,Training
4,imagesFer/976.png,Training
4,imagesFer/977.png,Training
2,imagesFer/978.png,Training
6,imagesFer/979.png,Training
0,imagesFer/980.png,Training
3,imagesFer/981.png,Training
2,imagesFer/982.png,Training
2,imagesFer/983.png,Training
3,imagesFer/984.png,Training
0,imagesFer/985.png,Training
4,imagesFer/986.png,Training
4,imagesFer/987.png,Training
4,imagesFer/988.png,Training
6,imagesFer/989.png,Training
4,imagesFer/990.png,Training
6,imagesFer/991.png,Training
6,imagesFer/992.png,Training
5,imagesFer/993.png,Training
2,imagesFer/994.png,Training
3,imagesFer/995.png,Training
6,imagesFer/996.png,Training
3,imagesFer/997.png,Training
0,imagesFer/998.png,Training
6,imagesFer/999.png,Training
6,imagesFer/1000.png,Training
4,imagesFer/1001.png,Training
6,imagesFer/1002.png,Training
4,imagesFer/1003.png,Training
3,imagesFer/1004.png,Training
4,imagesFer/1005.png,Training
3,imagesFer/1006.png,Training
4,imagesFer/1007.png,Training
2,imagesFer/1008.png,Training
4,imagesFer/1009.png,Training
4,imagesFer/1010.png,Training
4,imagesFer/1011.png,Training
3,imagesFer/1012.png,Training
2,imagesFer/1013.png,Training
3,imagesFer/1014.png,Training
0,imagesFer/1015.png,Training
0,imagesFer/1016.png,Training
3,imagesFer/1017.png,Training
0,imagesFer/1018.png,Training
4,imagesFer/1019.png,Training
3,imagesFer/1020.png,Training
6,imagesFer/1021.png,Training
4,imagesFer/1022.png,Training
3,imagesFer/1023.png,Training
0,imagesFer/1024.png,Training
2,imagesFer/1025.png,Training
4,imagesFer/1026.png,Training
3,imagesFer/1027.png,Training
5,imagesFer/1028.png,Training
3,imagesFer/1029.png,Training
4,imagesFer/1030.png,Training
4,imagesFer/1031.png,Training
3,imagesFer/1032.png,Training
5,imagesFer/1033.png,Training
2,imagesFer/1034.png,Training
4,imagesFer/1035.png,Training
2,imagesFer/1036.png,Training
6,imagesFer/1037.png,Training
3,imagesFer/1038.png,Training
0,imagesFer/1039.png,Training
5,imagesFer/1040.png,Training
4,imagesFer/1041.png,Training
5,imagesFer/1042.png,Training
5,imagesFer/1043.png,Training
3,imagesFer/1044.png,Training
6,imagesFer/1045.png,Training
3,imagesFer/1046.png,Training
3,imagesFer/1047.png,Training
3,imagesFer/1048.png,Training
3,imagesFer/1049.png,Training
5,imagesFer/1050.png,Training
0,imagesFer/1051.png,Training
3,imagesFer/1052.png,Training
3,imagesFer/1053.png,Training
6,imagesFer/1054.png,Training
4,imagesFer/1055.png,Training
3,imagesFer/1056.png,Training
3,imagesFer/1057.png,Training
3,imagesFer/1058.png,Training
5,imagesFer/1059.png,Training
6,imagesFer/1060.png,Training
0,imagesFer/1061.png,Training
6,imagesFer/1062.png,Training
2,imagesFer/1063.png,Training
2,imagesFer/1064.png,Training
3,imagesFer/1065.png,Training
0,imagesFer/1066.png,Training
4,imagesFer/1067.png,Training
6,imagesFer/1068.png,Training
4,imagesFer/1069.png,Training
5,imagesFer/1070.png,Training
0,imagesFer/1071.png,Training
3,imagesFer/1072.png,Training
1,imagesFer/1073.png,Training
3,imagesFer/1074.png,Training
2,imagesFer/1075.png,Training
3,imagesFer/1076.png,Training
3,imagesFer/1077.png,Training
4,imagesFer/1078.png,Training
2,imagesFer/1079.png,Training
6,imagesFer/1080.png,Training
3,imagesFer/1081.png,Training
3,imagesFer/1082.png,Training
3,imagesFer/1083.png,Training
5,imagesFer/1084.png,Training
3,imagesFer/1085.png,Training
2,imagesFer/1086.png,Training
5,imagesFer/1087.png,Training
3,imagesFer/1088.png,Training
2,imagesFer/1089.png,Training
0,imagesFer/1090.png,Training
4,imagesFer/1091.png,Training
2,imagesFer/1092.png,Training
6,imagesFer/1093.png,Training
6,imagesFer/1094.png,Training
3,imagesFer/1095.png,Training
1,imagesFer/1096.png,Training
3,imagesFer/1097.png,Training
0,imagesFer/1098.png,Training
3,imagesFer/1099.png,Training
2,imagesFer/1100.png,Training
6,imagesFer/1101.png,Training
0,imagesFer/1102.png,Training
3,imagesFer/1103.png,Training
2,imagesFer/1104.png,Training
0,imagesFer/1105.png,Training
0,imagesFer/1106.png,Training
5,imagesFer/1107.png,Training
0,imagesFer/1108.png,Training
5,imagesFer/1109.png,Training
6,imagesFer/1110.png,Training
3,imagesFer/1111.png,Training
4,imagesFer/1112.png,Training
3,imagesFer/1113.png,Training
6,imagesFer/1114.png,Training
1,imagesFer/1115.png,Training
2,imagesFer/1116.png,Training
3,imagesFer/1117.png,Training
5,imagesFer/1118.png,Training
6,imagesFer/1119.png,Training
5,imagesFer/1120.png,Training
3,imagesFer/1121.png,Training
0,imagesFer/1122.png,Training
0,imagesFer/1123.png,Training
0,imagesFer/1124.png,Training
4,imagesFer/1125.png,Training
6,imagesFer/1126.png,Training
0,imagesFer/1127.png,Training
2,imagesFer/1128.png,Training
4,imagesFer/1129.png,Training
3,imagesFer/1130.png,Training
3,imagesFer/1131.png,Training
5,imagesFer/1132.png,Training
2,imagesFer/1133.png,Training
4,imagesFer/1134.png,Training
5,imagesFer/1135.png,Training
6,imagesFer/1136.png,Training
2,imagesFer/1137.png,Training
4,imagesFer/1138.png,Training
4,imagesFer/1139.png,Training
3,imagesFer/1140.png,Training
3,imagesFer/1141.png,Training
6,imagesFer/1142.png,Training
2,imagesFer/1143.png,Training
4,imagesFer/1144.png,Training
5,imagesFer/1145.png,Training
3,imagesFer/1146.png,Training
0,imagesFer/1147.png,Training
4,imagesFer/1148.png,Training
3,imagesFer/1149.png,Training
0,imagesFer/1150.png,Training
3,imagesFer/1151.png,Training
3,imagesFer/1152.png,Training
4,imagesFer/1153.png,Training
2,imagesFer/1154.png,Training
3,imagesFer/1155.png,Training
4,imagesFer/1156.png,Training
5,imagesFer/1157.png,Training
0,imagesFer/1158.png,Training
3,imagesFer/1159.png,Training
0,imagesFer/1160.png,Training
6,imagesFer/1161.png,Training
5,imagesFer/1162.png,Training
2,imagesFer/1163.png,Training
3,imagesFer/1164.png,Training
3,imagesFer/1165.png,Training
0,imagesFer/1166.png,Training
3,imagesFer/1167.png,Training
0,imagesFer/1168.png,Training
2,imagesFer/1169.png,Training
0,imagesFer/1170.png,Training
2,imagesFer/1171.png,Training
5,imagesFer/1172.png,Training
4,imagesFer/1173.png,Training
3,imagesFer/1174.png,Training
4,imagesFer/1175.png,Training
5,imagesFer/1176.png,Training
0,imagesFer/1177.png,Training
0,imagesFer/1178.png,Training
6,imagesFer/1179.png,Training
3,imagesFer/1180.png,Training
0,imagesFer/1181.png,Training
3,imagesFer/1182.png,Training
6,imagesFer/1183.png,Training
4,imagesFer/1184.png,Training
5,imagesFer/1185.png,Training
3,imagesFer/1186.png,Training
3,imagesFer/1187.png,Training
4,imagesFer/1188.png,Training
6,imagesFer/1189.png,Training
3,imagesFer/1190.png,Training
4,imagesFer/1191.png,Training
0,imagesFer/1192.png,Training
2,imagesFer/1193.png,Training
0,imagesFer/1194.png,Training
6,imagesFer/1195.png,Training
3,imagesFer/1196.png,Training
3,imagesFer/1197.png,Training
4,imagesFer/1198.png,Training
6,imagesFer/1199.png,Training
0,imagesFer/1200.png,Training
5,imagesFer/1201.png,Training
3,imagesFer/1202.png,Training
3,imagesFer/1203.png,Training
0,imagesFer/1204.png,Training
3,imagesFer/1205.png,Training
6,imagesFer/1206.png,Training
4,imagesFer/1207.png,Training
4,imagesFer/1208.png,Training
3,imagesFer/1209.png,Training
0,imagesFer/1210.png,Training
0,imagesFer/1211.png,Training
3,imagesFer/1212.png,Training
0,imagesFer/1213.png,Training
5,imagesFer/1214.png,Training
0,imagesFer/1215.png,Training
0,imagesFer/1216.png,Training
3,imagesFer/1217.png,Training
6,imagesFer/1218.png,Training
3,imagesFer/1219.png,Training
6,imagesFer/1220.png,Training
0,imagesFer/1221.png,Training
6,imagesFer/1222.png,Training
4,imagesFer/1223.png,Training
5,imagesFer/1224.png,Training
0,imagesFer/1225.png,Training
0,imagesFer/1226.png,Training
6,imagesFer/1227.png,Training
2,imagesFer/1228.png,Training
4,imagesFer/1229.png,Training
6,imagesFer/1230.png,Training
2,imagesFer/1231.png,Training
5,imagesFer/1232.png,Training
0,imagesFer/1233.png,Training
4,imagesFer/1234.png,Training
0,imagesFer/1235.png,Training
6,imagesFer/1236.png,Training
3,imagesFer/1237.png,Training
2,imagesFer/1238.png,Training
5,imagesFer/1239.png,Training
2,imagesFer/1240.png,Training
3,imagesFer/1241.png,Training
0,imagesFer/1242.png,Training
4,imagesFer/1243.png,Training
2,imagesFer/1244.png,Training
6,imagesFer/1245.png,Training
3,imagesFer/1246.png,Training
4,imagesFer/1247.png,Training
6,imagesFer/1248.png,Training
5,imagesFer/1249.png,Training
0,imagesFer/1250.png,Training
6,imagesFer/1251.png,Training
0,imagesFer/1252.png,Training
2,imagesFer/1253.png,Training
3,imagesFer/1254.png,Training
0,imagesFer/1255.png,Training
6,imagesFer/1256.png,Training
3,imagesFer/1257.png,Training
3,imagesFer/1258.png,Training
6,imagesFer/1259.png,Training
3,imagesFer/1260.png,Training
5,imagesFer/1261.png,Training
3,imagesFer/1262.png,Training
4,imagesFer/1263.png,Training
4,imagesFer/1264.png,Training
1,imagesFer/1265.png,Training
3,imagesFer/1266.png,Training
0,imagesFer/1267.png,Training
0,imagesFer/1268.png,Training
3,imagesFer/1269.png,Training
1,imagesFer/1270.png,Training
6,imagesFer/1271.png,Training
3,imagesFer/1272.png,Training
2,imagesFer/1273.png,Training
2,imagesFer/1274.png,Training
3,imagesFer/1275.png,Training
4,imagesFer/1276.png,Training
6,imagesFer/1277.png,Training
5,imagesFer/1278.png,Training
6,imagesFer/1279.png,Training
6,imagesFer/1280.png,Training
4,imagesFer/1281.png,Training
3,imagesFer/1282.png,Training
3,imagesFer/1283.png,Training
6,imagesFer/1284.png,Training
3,imagesFer/1285.png,Training
6,imagesFer/1286.png,Training
4,imagesFer/1287.png,Training
3,imagesFer/1288.png,Training
5,imagesFer/1289.png,Training
6,imagesFer/1290.png,Training
5,imagesFer/1291.png,Training
6,imagesFer/1292.png,Training
4,imagesFer/1293.png,Training
4,imagesFer/1294.png,Training
3,imagesFer/1295.png,Training
6,imagesFer/1296.png,Training
3,imagesFer/1297.png,Training
4,imagesFer/1298.png,Training
0,imagesFer/1299.png,Training
6,imagesFer/1300.png,Training
2,imagesFer/1301.png,Training
2,imagesFer/1302.png,Training
6,imagesFer/1303.png,Training
6,imagesFer/1304.png,Training
2,imagesFer/1305.png,Training
6,imagesFer/1306.png,Training
4,imagesFer/1307.png,Training
0,imagesFer/1308.png,Training
3,imagesFer/1309.png,Training
1,imagesFer/1310.png,Training
0,imagesFer/1311.png,Training
4,imagesFer/1312.png,Training
6,imagesFer/1313.png,Training
4,imagesFer/1314.png,Training
4,imagesFer/1315.png,Training
3,imagesFer/1316.png,Training
0,imagesFer/1317.png,Training
5,imagesFer/1318.png,Training
3,imagesFer/1319.png,Training
5,imagesFer/1320.png,Training
2,imagesFer/1321.png,Training
2,imagesFer/1322.png,Training
6,imagesFer/1323.png,Training
6,imagesFer/1324.png,Training
2,imagesFer/1325.png,Training
3,imagesFer/1326.png,Training
5,imagesFer/1327.png,Training
6,imagesFer/1328.png,Training
4,imagesFer/1329.png,Training
3,imagesFer/1330.png,Training
4,imagesFer/1331.png,Training
2,imagesFer/1332.png,Training
6,imagesFer/1333.png,Training
3,imagesFer/1334.png,Training
3,imagesFer/1335.png,Training
6,imagesFer/1336.png,Training
4,imagesFer/1337.png,Training
0,imagesFer/1338.png,Training
6,imagesFer/1339.png,Training
0,imagesFer/1340.png,Training
3,imagesFer/1341.png,Training
2,imagesFer/1342.png,Training
2,imagesFer/1343.png,Training
6,imagesFer/1344.png,Training
2,imagesFer/1345.png,Training
2,imagesFer/1346.png,Training
6,imagesFer/1347.png,Training
4,imagesFer/1348.png,Training
0,imagesFer/1349.png,Training
0,imagesFer/1350.png,Training
2,imagesFer/1351.png,Training
6,imagesFer/1352.png,Training
4,imagesFer/1353.png,Training
3,imagesFer/1354.png,Training
3,imagesFer/1355.png,Training
4,imagesFer/1356.png,Training
6,imagesFer/1357.png,Training
0,imagesFer/1358.png,Training
5,imagesFer/1359.png,Training
3,imagesFer/1360.png,Training
4,imagesFer/1361.png,Training
4,imagesFer/1362.png,Training
3,imagesFer/1363.png,Training
4,imagesFer/1364.png,Training
0,imagesFer/1365.png,Training
2,imagesFer/1366.png,Training
2,imagesFer/1367.png,Training
3,imagesFer/1368.png,Training
5,imagesFer/1369.png,Training
0,imagesFer/1370.png,Training
3,imagesFer/1371.png,Training
0,imagesFer/1372.png,Training
0,imagesFer/1373.png,Training
0,imagesFer/1374.png,Training
0,imagesFer/1375.png,Training
5,imagesFer/1376.png,Training
2,imagesFer/1377.png,Training
3,imagesFer/1378.png,Training
5,imagesFer/1379.png,Training
3,imagesFer/1380.png,Training
3,imagesFer/1381.png,Training
4,imagesFer/1382.png,Training
6,imagesFer/1383.png,Training
0,imagesFer/1384.png,Training
3,imagesFer/1385.png,Training
0,imagesFer/1386.png,Training
3,imagesFer/1387.png,Training
3,imagesFer/1388.png,Training
2,imagesFer/1389.png,Training
2,imagesFer/1390.png,Training
4,imagesFer/1391.png,Training
0,imagesFer/1392.png,Training
0,imagesFer/1393.png,Training
3,imagesFer/1394.png,Training
3,imagesFer/1395.png,Training
0,imagesFer/1396.png,Training
0,imagesFer/1397.png,Training
2,imagesFer/1398.png,Training
5,imagesFer/1399.png,Training
5,imagesFer/1400.png,Training
2,imagesFer/1401.png,Training
5,imagesFer/1402.png,Training
5,imagesFer/1403.png,Training
3,imagesFer/1404.png,Training
4,imagesFer/1405.png,Training
3,imagesFer/1406.png,Training
6,imagesFer/1407.png,Training
4,imagesFer/1408.png,Training
3,imagesFer/1409.png,Training
2,imagesFer/1410.png,Training
6,imagesFer/1411.png,Training
0,imagesFer/1412.png,Training
0,imagesFer/1413.png,Training
6,imagesFer/1414.png,Training
6,imagesFer/1415.png,Training
6,imagesFer/1416.png,Training
6,imagesFer/1417.png,Training
3,imagesFer/1418.png,Training
3,imagesFer/1419.png,Training
4,imagesFer/1420.png,Training
3,imagesFer/1421.png,Training
0,imagesFer/1422.png,Training
6,imagesFer/1423.png,Training
6,imagesFer/1424.png,Training
3,imagesFer/1425.png,Training
3,imagesFer/1426.png,Training
6,imagesFer/1427.png,Training
3,imagesFer/1428.png,Training
2,imagesFer/1429.png,Training
5,imagesFer/1430.png,Training
2,imagesFer/1431.png,Training
3,imagesFer/1432.png,Training
6,imagesFer/1433.png,Training
6,imagesFer/1434.png,Training
3,imagesFer/1435.png,Training
2,imagesFer/1436.png,Training
2,imagesFer/1437.png,Training
0,imagesFer/1438.png,Training
6,imagesFer/1439.png,Training
3,imagesFer/1440.png,Training
2,imagesFer/1441.png,Training
3,imagesFer/1442.png,Training
0,imagesFer/1443.png,Training
0,imagesFer/1444.png,Training
6,imagesFer/1445.png,Training
4,imagesFer/1446.png,Training
3,imagesFer/1447.png,Training
0,imagesFer/1448.png,Training
5,imagesFer/1449.png,Training
0,imagesFer/1450.png,Training
5,imagesFer/1451.png,Training
4,imagesFer/1452.png,Training
0,imagesFer/1453.png,Training
3,imagesFer/1454.png,Training
4,imagesFer/1455.png,Training
2,imagesFer/1456.png,Training
5,imagesFer/1457.png,Training
2,imagesFer/1458.png,Training
3,imagesFer/1459.png,Training
0,imagesFer/1460.png,Training
4,imagesFer/1461.png,Training
0,imagesFer/1462.png,Training
4,imagesFer/1463.png,Training
5,imagesFer/1464.png,Training
2,imagesFer/1465.png,Training
2,imagesFer/1466.png,Training
5,imagesFer/1467.png,Training
0,imagesFer/1468.png,Training
2,imagesFer/1469.png,Training
6,imagesFer/1470.png,Training
2,imagesFer/1471.png,Training
6,imagesFer/1472.png,Training
4,imagesFer/1473.png,Training
2,imagesFer/1474.png,Training
3,imagesFer/1475.png,Training
3,imagesFer/1476.png,Training
0,imagesFer/1477.png,Training
3,imagesFer/1478.png,Training
2,imagesFer/1479.png,Training
2,imagesFer/1480.png,Training
4,imagesFer/1481.png,Training
4,imagesFer/1482.png,Training
0,imagesFer/1483.png,Training
3,imagesFer/1484.png,Training
2,imagesFer/1485.png,Training
4,imagesFer/1486.png,Training
3,imagesFer/1487.png,Training
3,imagesFer/1488.png,Training
5,imagesFer/1489.png,Training
0,imagesFer/1490.png,Training
3,imagesFer/1491.png,Training
2,imagesFer/1492.png,Training
6,imagesFer/1493.png,Training
4,imagesFer/1494.png,Training
5,imagesFer/1495.png,Training
2,imagesFer/1496.png,Training
3,imagesFer/1497.png,Training
2,imagesFer/1498.png,Training
3,imagesFer/1499.png,Training
6,imagesFer/1500.png,Training
6,imagesFer/1501.png,Training
3,imagesFer/1502.png,Training
6,imagesFer/1503.png,Training
3,imagesFer/1504.png,Training
2,imagesFer/1505.png,Training
2,imagesFer/1506.png,Training
3,imagesFer/1507.png,Training
0,imagesFer/1508.png,Training
2,imagesFer/1509.png,Training
4,imagesFer/1510.png,Training
4,imagesFer/1511.png,Training
3,imagesFer/1512.png,Training
0,imagesFer/1513.png,Training
5,imagesFer/1514.png,Training
5,imagesFer/1515.png,Training
3,imagesFer/1516.png,Training
3,imagesFer/1517.png,Training
5,imagesFer/1518.png,Training
6,imagesFer/1519.png,Training
0,imagesFer/1520.png,Training
4,imagesFer/1521.png,Training
0,imagesFer/1522.png,Training
3,imagesFer/1523.png,Training
3,imagesFer/1524.png,Training
3,imagesFer/1525.png,Training
4,imagesFer/1526.png,Training
3,imagesFer/1527.png,Training
5,imagesFer/1528.png,Training
2,imagesFer/1529.png,Training
2,imagesFer/1530.png,Training
4,imagesFer/1531.png,Training
4,imagesFer/1532.png,Training
0,imagesFer/1533.png,Training
2,imagesFer/1534.png,Training
5,imagesFer/1535.png,Training
4,imagesFer/1536.png,Training
